PDB,RES,CLASS,COMPLEX,RVALUE,RFREE,OCCUPANCY,BFACTOR,HYDROGENS,STRUCFAC,CHAINS,RESIDUES,NUCLEOTIDES,DATE,COMMENTS
5AH1,1.2,HYDROLASE,N,0.130,0.149,Y,56.94,Y,Y,A,428,0,04-FEB-15,NA
5AJG,1.1,FLUORESCENTPROTEIN,N,0.14693,0.16806,Y,79.3,N,Y,A,301,0,24-FEB-15,NA
5AKR,0.87,OXIDOREDUCTASE,N,0.10984,0.12714,Y,72.92,Y,Y,A,337,0,05-MAR-15,NA
5AL6,0.8,STRUCTURALPROTEIN,N,0.107,0.116,Y,82.95,Y,Y,A,44,0,06-MAR-15,NA
5AOG,1.3,OXIDOREDUCTASE,N,0.13728,0.15931,Y,127.28,N,Y,A,307,0,10-SEP-15,NA
5AOT,1,SUGARBINDINGPROTEN,N,0.165,0.170,Y,51.7,N,Y,A,102,0,11-SEP-15,NA
5AOU,1.1,LYASE,N,NULL,0.219,Y,103.1,N,Y,A,241,0,11-SEP-15,NA
5AOZ,1.1,SUGARBINDINGPROTEIN,N,0.11960,0.14243,Y,68.76,N,Y,A,138,0,14-SEP-15,NA
5AR6,1.3,HYDROLASE,N,0.12613,0.15272,Y,71.84,N,Y,A,122,0,24-SEP-15,NA
5AUL,1.1,SIGNALINGPROTEIN,Y,0.139,0.160,Y,47.1,N,Y,A,113,0,28-APR-15,NA
5AVD,0.86,ISOMERASE,N,0.129,0.140,Y,60,N,Y,A,240,0,15-JUN-15,NA
5AWL,1.1,DENOVOPROTEIN,N,NULL,0.119,N,30.9,N,Y,A,10,0,05-JUL-15,NA
5AXE,0.95,DNA,N,0.126,0.144,N,0,N,Y,AB,0,18,28-JUL-15,NA
5AXF,1.1,DNA,N,0.131,0.145,N,0,N,Y,AB,0,18,28-JUL-15,NA
5AY2,1.3,RNA,N,0.174,0.189,N,0,N,Y,ABCD,0,44,06-AUG-15,NA
5AY3,1.2,RNA,N,0.184,0.199,N,0,N,Y,AB,0,22,06-AUG-15,NA
5B1R,1.2,IMMUNESYSTEM,N,0.129,0.148,Y,75.31,N,Y,A,116,0,15-DEC-15,NA
5B4T,1.2,OXIDOREDUCTASE,N,0.158,0.173,Y,97.34,N,Y,A,260,0,19-APR-16,NA
5B51,1.3,TRANSPORTPROTEIN,N,0.163,0.181,Y,44.76,N,Y,A,324,0,20-APR-16,NA
5B5H,1,ANTIFREEZEPROTEIN,N,0.121,0.136,Y,123.71,N,Y,A,223,0,06-MAY-16,NA
5B8D,1.1,HYDROLASE,N,0.129,0.146,Y,33.39,N,Y,A,100,0,14-JUN-16,NA
5BMN,1.3,ISOMERASE,N,0.166,0.187,N,73.54,N,Y,A,447,0,22-MAY-15,NA
5BTY,1.1,UNKNOWNFUNCTION,N,0.171,0.192,Y,44.68,N,Y,A,133,0,03-JUN-15,NA
5BY5,1.2,LYASE,N,0.125,0.149,Y,121.62,N,Y,A,115,0,10-JUN-15,NA
5BYK,1.3,TRANSFERASE,N,0.152,0.171,Y,73.62,N,Y,A,253,0,10-JUN-15,NA
5C17,1.2,LYASE,N,0.143,0.161,Y,61.83,Y,Y,A,206,0,13-JUN-15,NA
5C4M,1.3,SIGNALINGPROTEIN,N,0.171,0.200,Y,54.76,N,Y,A,179,0,18-JUN-15,NA
5C5G,1.2,HYDROLASE,N,0.150,0.166,N,69.04,Y,Y,A,251,0,19-JUN-15,NA
5C5W,1.3,RNA,N,0.180,0.188,N,0,N,Y,NA,0,19,22-JUN-15,NA
5C7H,1.3,OXIDOREDUCTASE,N,0.117,0.140,Y,66.59,N,Y,A,281,0,24-JUN-15,NA
5CFJ,1.3,HYDROLASE,N,0.171,0.193,Y,150.59,N,Y,NA,140,0,08-JUL-15,NA
5CGQ,1.2,LYASE/LYASEINHIBITOR,N,0.141,0.161,Y,74.37,N,Y,A,658,0,09-JUL-15,NA
5CKL,0.99,TRANSFERASE,N,0.113,0.125,Y,115.56,N,Y,A,181,0,15-JUL-15,NA
5CTA,1.2,HYDROLASE,N,0.110,0.135,Y,29.21,Y,Y,A,179,0,23-JUL-15,NA
5CVW,1.3,TOXIN,N,0.140,0.166,Y,61.27,N,Y,A,150,0,27-JUL-15,NA
5CWG,1.2,DENOVOPROTEIN,N,0.136,0.167,Y,67.75,Y,Y,A,195,0,28-JUL-15,NA
5CWH,1.3,DENOVOPROTEIN,N,0.162,0.185,Y,101.08,Y,Y,A,159,0,28-JUL-15,NA
5D78,1.3,RNABINDINGPROTEIN,N,0.139,0.177,N,43.89,Y,Y,A,80,0,13-AUG-15,NA
5D7W,1.1,HYDROLASE,N,0.176,0.186,Y,80.85,N,Y,A,469,0,14-AUG-15,NA
5D8T,1.2,RNA,N,0.121,0.157,N,0,N,Y,AB,0,12,17-AUG-15,NA
5D8V,0.48,METALBINDINGPROTEIN,N,0.072,0.078,Y,18.99,Y,Y,A,83,0,18-AUG-15,NA
5D99,0.97,RNA,N,0.105,0.120,N,0,N,Y,NA,0,26,18-AUG-15,NA
5D9E,0.86,UNKNOWNFUNCTION,N,0.099,0.107,Y,13.33,Y,Y,A,19,0,18-AUG-15,NA
5DA6,1.1,RNA,N,0.130,0.157,N,0,N,Y,A,0,32,19-AUG-15,NA
5DGJ,1,HYDROLASE/HYDROLASEINHIBITOR,Y,0.143,0.154,Y,43.31,N,Y,A,168,0,27-AUG-15,NA
5DHD,1.3,HYDROLASE,N,0.195,0.195,Y,69.99,N,Y,A,98,0,30-AUG-15,NA
5DIC,1.2,ODORANT-BINDINGPROTEIN,N,0.133,0.168,N,68.19,N,Y,A,115,0,31-AUG-15,NA
5DNU,1.2,HYDROLASE,Y,0.141,0.155,Y,79.62,N,Y,A,267,0,10-SEP-15,NA
5DO5,1.2,RNA,N,NULL,0.230,N,0,N,Y,A,0,10,10-SEP-15,NA
5DP2,0.96,OXIDOREDUCTASE,N,0.117,0.131,Y,64.01,N,Y,A,335,0,12-SEP-15,NA
5DZE,0.97,HYDROLASE,N,0.123,0.137,Y,37.52,Y,Y,A,199,0,25-SEP-15,NA
5E1N,1,METALBINDINGPROTEIN,N,0.135,0.150,Y,65.87,Y,Y,A,137,0,29-SEP-15,NA
5E5V,1.2,DENOVOPROTEINMEMBRANEPROTEIN,N,0.176,0.206,N,10.1,N,Y,NA,14,0,09-OCT-15,NA
5E7B,1.1,IMMUNESYSTEM,N,0.160,0.189,Y,63.65,Y,Y,A,126,0,12-OCT-15,NA
5E9P,1.2,HYDROLASE,N,0.107,0.125,Y,158.42,N,Y,NA,86,0,15-OCT-15,NA
5EBI,1.1,DNA/RNACHIMERA,Y,0.114,0.169,N,0,N,Y,ABCDEFGH,0,48,19-OCT-15,NA
5EM0,1.1,ALLERGEN,N,0.167,0.190,Y,38.87,N,Y,A,133,0,05-NOV-15,NA
5EMB,0.85,PROTEINTRANSPORT,N,0.124,0.136,Y,121.05,N,Y,A,102,0,06-NOV-15,NA
5EME,1.1,RNA,Y,0.141,0.177,N,0,N,Y,A,0,8,06-NOV-15,NA
5EMF,1.1,RNA,N,0.124,0.153,N,0,N,Y,A,0,8,06-NOV-15,NA
5EMG,1.1,BIOSYNTHETICPROTEIN,N,0.164,0.193,N,0,N,Y,ABCD,0,0,06-NOV-15,NA
5EMI,1.1,HYDROLASE,N,0.135,0.146,Y,30.36,N,Y,A,180,0,06-NOV-15,NA
5EQ0,1.2,TRANSCRIPTION/TRANSCRIPTIONINHIBITOR,Y,0.158,0.186,Y,37.58,N,Y,A,58,0,12-NOV-15,NA
5EQ7,1.2,BIOSYNTHETICPROTEIN,N,0.111,0.140,Y,143.37,N,Y,A,257,0,12-NOV-15,NA
5EWO,0.95,VIRALPROTEIN,N,0.132,0.143,Y,51.04,Y,Y,A,214,0,20-NOV-15,NA
5EXH,1.3,OXIDOREDUCTASE/DNA,Y,0.169,0.187,Y,36.17,N,Y,AB,45,22,23-NOV-15,NA
5EYN,1.3,TRANSFERASE,N,0.143,0.169,Y,50.41,Y,Y,A,306,0,25-NOV-15,NA
5F68,1.2,CIRCADIANCLOCKPROTEIN,N,0.181,0.196,N,49.69,N,Y,A,103,0,05-DEC-15,NA
5F6E,1.1,LIGASE,N,0.155,0.170,Y,36.1,N,Y,A,156,0,05-DEC-15,NA
5FA8,1.3,TRANSFERASE,Y,0.185,0.212,N,54.56,N,Y,A,152,0,11-DEC-15,NA
5FAF,1.1,STRUCTURALPROTEIN,N,0.132,0.168,Y,190.81,N,Y,A,113,0,11-DEC-15,NA
5FBF,1,HYDROLASE,Y,0.113,0.135,Y,26.57,N,Y,A,267,0,14-DEC-15,NA
5FEW,1.2,OXIDOREDUCTASE,Y,0.111,0.132,Y,69.86,N,Y,A,346,0,17-DEC-15,NA
5FG6,1.1,TRANSCRIPTION,Y,0.182,0.197,Y,31.27,N,Y,A,118,0,20-DEC-15,NA
5FSV,1.2,HYDROLASE,N,0.14465,0.15993,Y,64.47,N,Y,A,232,0,08-JAN-16,NA
5G38,1.1,PHOTOSYNTHESIS,N,0.159,0.184,Y,137.05,Y,Y,A,172,0,24-APR-16,NA
5G3Y,1.2,TRANSFERASE,N,0.132,0.150,Y,53.31,N,Y,A,213,0,03-MAY-16,NA
5G5C,1.2,STRUCTURALPROTEIN,N,0.179,0.192,Y,86.66,N,Y,A,261,0,23-MAY-16,NA
5GGB,1.1,HYDROLASE,Y,0.161,0.185,Y,114.71,N,Y,A,290,0,15-JUN-16,NA
5GI7,1.2,TRANSFERASE,N,0.148,0.170,N,32.54,N,Y,A,210,0,22-JUN-16,NA
5GJI,0.9,SIGNALINGPROTEIN,Y,0.127,0.145,Y,25.3,N,Y,A,114,0,30-JUN-16,NA
5GQI,1.3,VIRALPROTEIN,N,0.144,0.169,Y,34.19,N,Y,A,246,0,07-AUG-16,NA
5GSK,1.1,DNA,Y,0.144,0.156,N,0,N,Y,A,0,8,16-AUG-16,NA
5GTQ,1.1,HYDROLASE,N,0.120,0.139,Y,34.59,N,Y,A,307,0,23-AUG-16,NA
5GUI,1.2,CHAPERONE,N,NULL,0.167,Y,71.83,N,Y,A,148,0,29-AUG-16,NA
5GV8,0.78,OXIDOREDUCTASE,N,NULL,0.140,Y,83.95,Y,Y,A,272,0,03-SEP-16,NA
5GZC,1.1,SUGARBINDINGPROTEIN,N,0.157,0.163,Y,56.51,Y,Y,A,152,0,28-SEP-16,NA
5H5Q,1.1,OXIDOREDUCTASE/OXIDOREDUCTASEINHIBITOR09-NOV-16,Y,0.164,0.184,Y,34.7,N,Y,NA,177,0,5H5Q,NA
5H7T,1.2,HYDROLASE,N,0.147,0.164,Y,32.56,N,Y,A,205,0,21-NOV-16,NA
5H9N,1.3,TRANSPORTPROTEIN,Y,0.163,0.187,Y,73.31,N,Y,A,154,0,28-DEC-15,NA
5HB7,0.82,TRANSPORTPROTEIN,N,0.119,0.132,Y,61.56,Y,Y,A,125,0,31-DEC-15,NA
5HBS,0.89,RETINOL-BINDINGPROTEIN,N,0.125,0.133,Y,22.73,Y,Y,A,139,0,02-JAN-16,NA
5HBY,1.2,RNA,Y,0.154,0.166,N,0,N,Y,NA,0,9,03-JAN-16,NA
5HJ9,1.3,HYDROLASE,Y,0.151,0.159,Y,105.91,Y,Y,A,311,0,13-JAN-16,NA
5HKO,1.2,SOLUTE-BINDINGPROTEIN,N,0.157,0.178,Y,57.35,N,Y,NA,314,0,14-JAN-16,NA
5HNJ,1.2,RNA,N,0.135,0.155,N,0,N,Y,ABCDEF,0,42,18-JAN-16,NA
5HSG,1.3,TRANSPORTPROTEIN,N,0.151,0.174,Y,73.27,Y,Y,NA,280,0,25-JAN-16,NA
5HUA,1.3,ISOMERASE,Y,0.154,0.164,N,79.5,Y,Y,A,113,0,27-JAN-16,NA
5HUB,1.1,ISOMERASE,N,0.175,0.220,Y,54.69,N,Y,A,79,0,27-JAN-16,NA
5I29,1.2,PROTEINBINDING/INHIBITOR,N,0.198,0.217,Y,52.79,N,Y,A,139,0,08-FEB-16,NA
5I32,1.2,MEMBRANEPROTEIN,N,0.104,0.115,Y,128.7,Y,Y,A,238,0,09-FEB-16,NA
5I39,1.2,OXIDOREDUCTASE,N,0.142,0.157,Y,43,N,Y,A,375,0,10-FEB-16,NA
5I6A,0.81,STRUCTURALPROTEIN,N,0.062,0.077,N,10.84,Y,Y,AB,18,0,16-FEB-16,NA
5I8F,1.3,PLANTPROTEIN,Y,NULL,0.153,Y,68.46,N,Y,A,164,0,18-FEB-16,NA
5IBQ,1.2,SOLUTE-BINDINGPROTEIN,N,0.151,0.164,Y,57.47,Y,Y,A,287,0,22-FEB-16,NA
5IG6,0.91,TRANSCRIPTION,N,0.126,0.143,Y,55.76,N,Y,A,115,0,27-FEB-16,NA
5IGI,1.2,TRANSFERASE/ANTIBIOTIC,Y,0.161,0.163,Y,65.53,Y,Y,A,300,0,28-FEB-16,NA
5IHS,1.1,HYDROLASE,N,0.118,0.132,Y,38.18,Y,Y,A,306,0,29-FEB-16,NA
5IHV,1.1,HYDROLASE,N,0.137,0.167,Y,38.46,N,Y,A,261,0,29-FEB-16,NA
5IHW,1.3,MEMBRANEPROTEIN,N,0.144,0.176,Y,91.52,N,Y,A,314,0,29-FEB-16,NA
5II6,0.95,CELLADHESION,N,0.128,0.145,Y,53.08,Y,Y,A,100,0,01-MAR-16,NA
5II8,0.99,CELLADHESION,N,0.167,0.191,Y,50.04,Y,Y,A,131,0,01-MAR-16,NA
5IK4,1.3,STRUCTURALPROTEIN,N,0.160,0.182,Y,111.58,Y,Y,A,379,0,03-MAR-16,NA
5ILU,1.1,DNABINDINGPROTEIN,N,0.174,0.194,Y,76.91,N,Y,A,97,0,04-MAR-16,NA
5INB,1.3,HYDROLASE/PROTEINBINDING,Y,0.133,0.153,Y,53.01,N,Y,NA,326,0,07-MAR-16,NA
5IVN,1,PEPTIDEBINDINGPROTEIN,Y,0.129,0.150,Y,127.43,N,Y,A,133,0,21-MAR-16,NA
5IWH,1.1,HYDROLASE,N,0.140,0.169,Y,33.07,N,Y,A,97,0,22-MAR-16,NA
5IWU,1.3,TRANSFERASE/ANTIBIOTIC,Y,0.159,0.171,Y,91.97,Y,Y,A,299,0,22-MAR-16,NA
5J1N,1.1,TRANSFERASE,N,0.162,0.179,Y,38.28,N,Y,A,171,0,29-MAR-16,NA
5J4L,1.1,HYDROLASE,N,0.125,0.145,Y,67.26,Y,Y,A,226,0,01-APR-16,NA
5J4U,1.2,TRANSFERASE,N,0.170,0.181,N,40.73,N,Y,A,218,0,01-APR-16,NA
5J6Y,1,CELLADHESION,N,0.156,0.164,Y,65.12,N,Y,A,188,0,05-APR-16,NA
5J80,1.2,CHAPERONE,N,0.180,0.191,Y,116.7,Y,Y,A,208,0,07-APR-16,NA
5J93,1.1,OXIDOREDUCTASE,N,0.130,0.143,Y,28.82,N,Y,A,171,0,08-APR-16,NA
5JB9,1.3,HYDROLASE,Y,0.152,0.176,Y,130.83,Y,Y,E,278,0,13-APR-16,NA
5JDK,1,DNABINDINGPROTEIN,N,0.170,0.179,Y,59.88,Y,Y,A,104,0,17-APR-16,NA
5JDT,1,HYDROLASE,N,0.115,0.130,Y,37.59,Y,Y,A,164,0,17-APR-16,NA
5JEU,0.97,DNA,N,0.113,0.127,N,0,N,Y,A,0,10,19-APR-16,NA
5JEV,0.99,DNA,N,0.124,0.141,N,0,N,Y,A,0,10,19-APR-16,NA
5JH8,1,HYDROLASE,N,0.131,0.148,Y,55.64,Y,Y,A,304,0,20-APR-16,NA
5JIG,1,HYDROLASE,N,0.143,0.167,Y,41.08,Y,Y,NA,118,0,22-APR-16,NA
5JJ2,1.3,HYDROLASE,N,0.162,0.180,Y,66.03,N,Y,A,211,0,22-APR-16,NA
5JK4,1.1,TRANSPORTPROTEIN,N,0.103,0.125,Y,39.03,Y,Y,A,372,0,25-APR-16,NA
5JQN,1.2,HYDROLASE,N,0.175,0.183,Y,54.69,N,Y,A,254,0,05-MAY-16,NA
5JRY,1.2,OXIDOREDUCTASE,N,0.113,0.130,Y,34.38,Y,Y,A,477,0,06-MAY-16,NA
5JSK,0.95,OXIDOREDUCTASE,N,0.111,0.120,Y,36.56,Y,Y,A,765,0,08-MAY-16,NA
5JUG,0.96,HYDROLASE,N,0.123,0.141,Y,42.62,N,Y,A,168,0,10-MAY-16,NA
5JXM,1.1,TRANSFERASE,N,0.179,0.211,Y,98.72,Y,Y,A,356,0,13-MAY-16,NA
5JZQ,0.78,DNA,N,0.138,0.143,N,0,N,Y,AB,0,12,17-MAY-16,NA
5K2E,1,PROTEINFIBRIL,N,0.156,0.194,N,6.75,Y,Y,NA,6,0,18-MAY-16,NA
5K2F,1,PROTEINFIBRIL,N,0.222,0.242,N,7.63,Y,Y,NA,6,0,18-MAY-16,NA
5K2G,1.1,PROTEINFIBRIL,N,0.190,0.224,N,8.72,Y,Y,NA,7,0,18-MAY-16,NA
5K2H,1.1,PROTEINFIBRIL,N,0.178,0.186,N,14.2,Y,Y,NA,7,0,18-MAY-16,NA
5K2L,1.2,HYDROLASE,N,0.141,0.180,Y,36.83,N,Y,A,49,0,19-MAY-16,NA
5K34,1.1,PROTEINBINDING,N,0.174,0.191,Y,57.76,N,Y,A,113,0,19-MAY-16,NA
5K7N,1.1,PROTEINFIBRIL,N,0.211,0.223,N,43.5,Y,Y,Z,6,0,26-MAY-16,NA
5K8H,1.1,RNA,N,0.106,0.108,N,0,N,Y,A,0,2,30-MAY-16,NA
5K9B,1.2,ELECTRONTRANSPORT,N,0.150,0.168,Y,103.31,Y,Y,A,179,0,31-MAY-16,NA
5KAR,1.1,HYDROLASE,N,0.136,0.152,Y,66.68,Y,Y,A,412,0,02-JUN-16,NA
5KLA,1.1,RNA-BINDINGPROTEIN/RNA,N,0.162,0.174,Y,108.46,Y,Y,A,337,8,23-JUN-16,NA
5KWM,0.78,HYDROLASE,N,0.129,0.137,Y,25.84,Y,Y,A,222,0,18-JUL-16,NA
5L00,1.3,RNA,N,0.210,0.239,N,0,N,Y,NA,0,44,26-JUL-16,NA
5L0N,1.3,TRANSFERASE/TRANSFERASEINHIBITOR,N,0.168,0.182,Y,79.84,Y,Y,A,127,0,27-JUL-16,NA
5L4L,1.2,OXIDOREDUCTASE,Y,0.127,0.149,Y,63.37,N,Y,A,278,0,25-MAY-16,NA
5L77,1.2,HYDROLASE,N,0.131,0.160,Y,58.08,N,Y,A,458,0,02-JUN-16,NA
5L87,0.87,MEMBRANEPROTEIN,N,0.130,0.145,Y,108.02,Y,Y,A,62,0,07-JUN-16,NA
5LDG,1.3,OXIDOREDUCTASE,Y,0.120,0.146,Y,58.18,Y,Y,A,310,0,26-JUN-16,NA
5LFW,1.3,DNA,N,0.142,0.171,N,0,N,Y,A,0,7,04-JUL-16,NA
5LHW,0.91,STRUCTURALPROTEIN,N,0.135,0.139,Y,40.37,Y,Y,A,28,0,13-JUL-16,NA
5LIT,1.3,DNA,N,0.123,0.167,N,0,N,Y,DCAB,0,24,15-JUL-16,NA
5LJP,1.1,ELECTRONTRANSPORT,N,0.161,0.176,Y,44.2,N,Y,A,168,0,19-JUL-16,NA
5LP9,0.89,STRUCTURALPROTEIN,N,0.110,0.126,Y,153.38,Y,Y,A,160,0,12-AUG-16,NA
5LS7,1.2,LYASE,Y,0.115,0.137,Y,96.03,N,Y,A,253,0,22-AUG-16,NA
5LSV,1.1,METALBINDINGPROTEIN,N,0.102,0.125,Y,100.75,N,Y,A,232,0,05-SEP-16,NA
5LTR,1.2,FLUORESCENTPROTEIN,N,0.159,0.184,Y,61.76,N,Y,A,215,0,07-SEP-16,NA
5LVO,1.1,TRANSFERASE,Y,0.136,0.157,Y,50.17,Y,Y,A,286,0,14-SEP-16,NA
5LW3,1.2,ISOMERASE,N,0.145,0.160,Y,63.16,N,Y,A,381,0,15-SEP-16,NA
5LY8,1.3,SUGARBINDINGPROTEIN,N,0.184,0.198,Y,148.37,N,Y,A,230,0,26-SEP-16,NA
5M10,1.2,OXIDOREDUCTASE,N,0.132,0.165,Y,109.71,N,Y,A,529,0,06-OCT-16,NA
5M2H,0.95,ANTIBIOTIC,Y,0.106,0.118,N,12.62,N,Y,AB,2,0,13-OCT-16,NA
5M2K,1,ANTIBIOTIC,Y,0.098,0.105,N,27.28,N,Y,AB,2,0,13-OCT-16,NA
5M2O,1.3,PROTEINBINDING,Y,0.136,0.154,Y,38.53,N,Y,A,211,0,13-OCT-16,NA
5M4V,1.1,TOXIN,N,0.132,0.156,Y,68.26,N,Y,A,57,0,19-OCT-16,NA
5M5Z,1.3,TRANSFERASE,N,0.124,0.141,Y,41.81,N,Y,A,754,0,23-OCT-16,NA
5MAS,0.84,ANTIBIOTIC,N,0.104,0.131,N,6.99,Y,Y,A,5,0,04-NOV-16,NA
5MDU,1,TRANSCRIPTION,N,NULL,0.152,Y,43.82,N,Y,A,153,0,13-NOV-16,NA
5MFA,1.2,OXIDOREDUCTASE,N,0.124,0.143,Y,86.85,Y,Y,A,587,0,17-NOV-16,NA
5MK9,0.92,SUGARBINDINGPROTEIN,N,0.109,0.122,Y,45.62,Y,Y,A,378,0,02-DEC-16,NA
5MR1,1.2,SIGNALINGPROTEIN,N,0.168,0.188,Y,78.55,Y,Y,A,101,0,21-DEC-16,NA
5MRX,0.85,RNA,N,0.159,0.168,N,0,N,Y,A,0,26,28-DEC-16,NA
5MSO,1.2,OXIDOREDUCTASE,N,0.136,0.152,N,77.34,N,Y,A,441,0,05-JAN-17,NA
5MSZ,1.1,OXIDOREDUCTASE,N,0.134,0.154,Y,58.85,N,Y,A,195,0,06-JAN-17,NA
5MU9,1.3,SUGARBINDINGPROTEIN,Y,0.148,0.183,Y,69.93,N,Y,A,292,0,12-JAN-17,NA
5MWZ,1.3,DNABINDINGPROTEIN,Y,0.165,0.181,Y,62.14,N,Y,A,114,0,20-JAN-17,NA
5MX9,1.1,TRANSFERASE,N,0.134,0.145,Y,69.53,Y,Y,A,324,0,22-JAN-17,NA
5N13,1.2,TRANSCRIPTION,N,0.143,0.156,N,32.54,N,Y,A,108,0,04-FEB-17,NA
5N3J,1.1,TRANSFERASE,Y,0.133,0.148,Y,51.39,Y,Y,A,337,0,08-FEB-17,NA
5N3V,1.1,HYDROLASE,Y,0.111,0.119,Y,32.87,Y,Y,E,316,0,09-FEB-17,NA
5N6F,1.1,TRANSFERASE,Y,0.137,0.153,Y,62.71,Y,Y,A,365,0,15-FEB-17,NA
5N9H,1,CELLADHESION,N,0.082,0.096,N,8.29,Y,Y,ABCM,16,0,24-FEB-17,NA
5NAI,1.1,HYDROLASE,Y,0.131,0.141,Y,68.85,N,Y,A,231,0,28-FEB-17,NA
5NAT,1.2,HYDROLASE,Y,NULL,NULL,Y,35.2,N,Y,A,220,0,28-FEB-17,NA
5NFM,0.8,LIGASE,Y,0.122,0.132,Y,73.27,Y,Y,A,75,0,14-MAR-17,NA
5NG9,1.1,MEMBRANEPROTEIN,N,0.110,0.133,Y,39.58,N,Y,A,263,0,17-MAR-17,NA
5NLU,1.2,IMMUNESYSTEM,N,0.177,0.198,Y,90.65,Y,Y,A,118,0,05-APR-17,NA
5NMN,0.95,ANTIMICROBIALPROTEIN,N,0.156,0.154,Y,134.12,Y,Y,A,34,0,06-APR-17,NA
5NOA,1.3,HYDROLASE,N,0.123,0.148,Y,49.65,N,Y,A,354,0,11-APR-17,NA
5NQ0,1.1,IMMUNESYSTEM,Y,0.190,0.209,Y,57.68,N,Y,A,383,0,19-APR-17,NA
5NQI,0.85,RNA,N,0.174,0.170,N,0,N,Y,A,0,26,20-APR-17,NA
5NQO,1.1,COPPER-BINDINGPROTEIN,N,0.126,0.145,Y,57.74,N,Y,A,126,0,20-APR-17,NA
5NSA,1.3,TRANSPORTPROTEIN,N,0.146,0.179,Y,49.67,Y,Y,A,106,0,25-APR-17,NA
5NVG,1.1,SIGNALINGPROTEIN,N,0.131,0.167,Y,118.31,N,Y,A,75,0,04-MAY-17,NA
5NW3,0.59,ELECTRONTRANSPORT,N,0.135,0.146,Y,145.83,N,Y,A,54,0,04-MAY-17,NA
5NYK,1.1,OXIDOREDUCTASE,N,0.155,0.162,Y,61.7,Y,Y,A,118,0,11-MAY-17,NA
5O0S,1.2,HYDROLASE,N,0.140,0.163,Y,73.75,N,Y,A,768,0,16-MAY-17,NA
5O0U,0.99,TOXIN,N,0.127,0.140,Y,38.46,N,Y,A,30,0,17-MAY-17,NA
5O0Z,1.3,ANTIBIOTIC,Y,0.146,0.165,N,33.09,N,Y,AB,16,0,17-MAY-17,NA
5O2X,0.95,OXIDOREDUCTASE,N,0.116,0.127,Y,30.08,N,Y,A,247,0,23-MAY-17,NA
5O45,0.99,CELLCYCLE,Y,0.114,0.137,Y,50.52,Y,Y,A,137,0,26-MAY-17,NA
5O5S,1.2,CHAPERONE,N,0.155,0.176,Y,77.26,N,Y,A,123,0,02-JUN-17,NA
5OBY,1.3,CHAPERONE,Y,0.142,0.161,Y,90.31,N,Y,A,365,0,29-JUN-17,NA
5OD4,1.1,UNKNOWNFUNCTION,N,0.140,0.169,Y,58.16,N,Y,A,124,0,04-JUL-17,NA
5OFK,1.2,HYDROLASE,Y,0.173,0.186,Y,82.32,Y,Y,A,339,0,11-JUL-17,NA
5OHQ,1.1,TRANSCRIPTION,N,0.123,0.140,Y,57.13,Y,Y,A,110,0,17-JUL-17,NA
5OJ5,1.1,PHOTOSYNTHESIS,N,0.145,0.162,Y,52.38,N,Y,A,316,0,20-JUL-17,NA
5OK4,1.3,OXIDOREDUCTASE,N,0.128,0.147,Y,63.71,N,Y,A,344,0,25-JUL-17,NA
5OL4,1.3,HYDROLASE,N,0.120,0.137,Y,124.23,N,Y,A,790,0,26-JUL-17,NA
5ONK,1,HYDROLASE,N,0.167,0.187,Y,57.54,N,Y,A,202,0,03-AUG-17,NA
5OPF,1.1,CARBOHYDRATE,N,0.141,0.152,Y,43.18,Y,Y,A,194,0,09-AUG-17,NA
5OQZ,0.81,UNKNOWNFUNCTION,N,0.085,0.091,Y,14.17,Y,Y,A,18,0,14-AUG-17,NA
5OTN,0.99,HYDROLASE,Y,0.121,0.133,Y,50.07,N,Y,NA,156,0,22-AUG-17,NA
5OUO,1.1,LIPIDBINDINGPROTEIN,N,0.150,0.167,Y,97.18,Y,Y,A,263,0,24-AUG-17,NA
5OXZ,1.2,SPLICING,Y,0.138,0.156,Y,83.77,N,Y,A,123,0,07-SEP-17,NA
5P9J,1.1,TRANSFERASE,N,0.210,0.224,Y,65.13,N,Y,A,263,0,20-SEP-16,NA
5P9V,1,TRANSFERASE,Y,0.134,0.162,Y,58.5,N,Y,A,213,0,19-OCT-16,NA
5Q22,1.2,CELLCYCLE,N,0.179,0.205,Y,96.29,N,Y,A,341,0,15-MAY-17,NA
5QIF,1.2,OXIDOREDUCTASE,N,0.164,0.183,Y,51.67,N,Y,A,359,0,22-MAY-18,NA
5QU8,0.93,SIGNALINGPROTEIN,N,0.151,0.182,Y,103.66,N,Y,A,58,0,28-JAN-20,NA
5SUI,1.3,PROTEINBINDING,N,0.130,0.162,N,89.21,N,Y,A,382,0,03-AUG-16,NA
5SV5,1,HYDROLASE,N,0.133,0.148,Y,62.63,N,Y,A,103,0,04-AUG-16,NA
5SVY,1.1,TRANSCRIPTION,Y,0.123,0.147,Y,320.61,Y,Y,A,60,0,08-AUG-16,NA
5SZC,1.2,PEPTIDEBINDINGPROTEIN,N,0.149,0.167,Y,47.7,Y,Y,A,128,0,13-AUG-16,NA
5T39,1.1,TRANSFERASE,N,0.138,0.154,Y,93.86,Y,Y,A,233,0,25-AUG-16,NA
5TAB,1.3,TRANSCRIPTION,N,0.121,0.144,Y,38.97,N,Y,A,53,0,09-SEP-16,NA
5TDA,0.79,LIGASE,Y,0.121,0.128,Y,22.2,Y,Y,A,75,0,19-SEP-16,NA
